Pulled,Restaurant,Park,Item,Category,MealPeriods,Description,Price,Source
2026-09-04,Aloha Isle,Magic Kingdom,DOLE Whip® Mango and Chamoy Float,Halloween Exclusives,Snack; Special,"DOLE Whip® Mango, DOLE® Pineapple Juice, Chamoy, and Chili-Lime Seasoning",7.49,magic-kingdom/aloha-isle
2026-09-04,Aloha Isle,Magic Kingdom,Tropical Serenade Float,Featured Beverages,Snack; Special,"Passion Fruit, Orange, and Guava Juice with Coconut Soft-serve and a Pineapple Upside-down Cake Garnish",8.29,magic-kingdom/aloha-isle
2026-09-04,Aloha Isle,Magic Kingdom,DOLE Whip® Pineapple Juice Float,Snacks,Snack; Special,"Served with choice of DOLE Whip® Pineapple, Vanilla, or Swirl",7.29,magic-kingdom/aloha-isle
2026-09-04,Aloha Isle,Magic Kingdom,Soft-serve Cup,Snacks,Snack; Special,"Served with choice of DOLE Whip® Pineapple, Vanilla, DOLE Whip® Pineapple and Vanilla Swirl, or Coconut",5.99,magic-kingdom/aloha-isle
2026-09-04,Aloha Isle,Magic Kingdom,Pineapple Upside-Down Cake,Snacks,Snack; Special,"Served with choice of DOLE Whip® Pineapple, Vanilla, or Swirl",7.49,magic-kingdom/aloha-isle
2026-09-04,Aloha Isle,Magic Kingdom,DOLE® Pineapple Juice,Beverages,Snack; Special,,4.59,magic-kingdom/aloha-isle
2026-09-04,Aloha Isle,Magic Kingdom,DASANI® Bottled Water,Beverages,Snack; Special,,4.25,magic-kingdom/aloha-isle
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Cauldron Cold Brew,Halloween Exclusives,Snack; Special Ticketed Event,Joffrey’s™ Cold Brew Coffee with Pumpkin-spiced Foam and Halloween Sprinkles,6.49,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Soft-serve Cup,Desserts,Snack; Special Ticketed Event,"Vanilla, Chocolate, Salted Caramel, or Swirl. Large Soft-serve Cup 6.99",5.79,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Churro,Desserts,Snack; Special Ticketed Event,,5.99,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Churro with Chocolate Dipping Sauce,Desserts,Snack; Special Ticketed Event,,7.49,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Zurg Overload Shake,Featured Offerings,Snack,"Vanilla Shake with Cherry Coating, Marshmallow Whipped Cream, Sprinkles, and a Chocolate Piece",9.29,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Hand-dipped Mickey's Premium Ice Cream Bar,Featured Offerings,Snack,with M&M’S® Milk Chocolate Minis,7.99,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Churro Shake,Floats and Shakes,Snack; Special Ticketed Event,"Vanilla Shake topped with Whipped Cream, Caramel Sauce, and Churro Pieces",9.29,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Vanilla Shake,Floats and Shakes,Snack; Special Ticketed Event,,8.79,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Chocolate Shake,Floats and Shakes,Snack; Special Ticketed Event,,8.79,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Space Ranger Float,Floats and Shakes,Snack; Special Ticketed Event,"DOLE Whip® Lime and Vanilla Soft-serve Swirl, Sprite®, Green Apple Pearls, Sprinkles, and a Chocolate Piece",7.49,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Chocolate-Salted Caramel Cold Brew Float,Floats and Shakes,Snack; Special Ticketed Event,Joffrey's™ Cold Brew Coffee with Chocolate Soft-serve and Salted Caramel Sauce,7.19,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Floats,Floats and Shakes,Snack; Special Ticketed Event,Vanilla Soft Serve with your choice of Assorted Coca-Cola® Fountain Beverages,6.99,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Cherry Limeade Float,Floats and Shakes,Snack; Special Ticketed Event,"DOLE Whip® Lime with Sprite®, Grenadine, and a Cherry",6.79,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Assorted Fountain Beverages,Beverages,Snack; Special Ticketed Event,,4.79,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,DASANI® Bottled Water,Beverages,Snack; Special Ticketed Event,,4.25,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Joffrey’s™ Cold Brew Coffee,Beverages,Snack; Special Ticketed Event,with Sweet Cream. Large Joffrey’s™ Cold Brew Coffee 6.49,5.99,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Auntie Gravity's Galactic Goodies,Magic Kingdom,Candy Bowl Sundae,Mickey's Not-So-Scary Halloween Party Exclusives,Special Ticketed Event,"Vanilla Soft-serve topped with Chocolate Cone Dip, SNICKERS® bar pieces, TWIX® cookie bar pieces, and M&M’S® Milk Chocolate Candies Halloween Blend",7.99,magic-kingdom/auntie-gravitys-galactic-goodies
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,Sautéed Shrimp,Enhancements,Lunch; Dinner; Special,with Citrus Butter,10.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,Double-smoked Bacon,Enhancements,Lunch; Dinner; Special,with Onion Jam,10.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,Roquefort Fondue,Enhancements,Lunch; Dinner; Special,,6.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,Château Shimmer,Signature Non-Alcoholic Drinks,Lunch; Dinner; Special,"Pomegranate Green Tea blended with Hibiscus, Lemon, and a dash of Star Dust",7.75,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,Specialty Character Drink,Signature Non-Alcoholic Drinks,Lunch; Dinner; Special,Minute Maid® Zero Sugar Lemonade with flavors of Cotton Candy served in a Souvenir Character Cup,7.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,Royal Berry Spritzer,Signature Non-Alcoholic Drinks,Lunch; Dinner; Special,"Blackberry, Pomegranate, and Lime blended with Topo Chico® Blueberry Hibiscus Sparkling Water",6.59,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,French 75,Specialty Cocktails ,Lunch; Dinner,"Fords Gin, Lemon Juice, and Pure Cane Sugar topped with Charles de Fère Reserve Chardonnay Tradition Brut",17.50,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,Roses & Rhubarb,Specialty Cocktails ,Lunch; Dinner,"Four Roses Small Batch Kentucky Straight Bourbon, Tempus Fugit Crème de Noyaux Liqueur, and Fee Brothers Rhubarb and Cardamom Bitters",19.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,The Handsome Brute,Specialty Cocktails ,Lunch; Dinner; Special,"Tito's Handmade Vodka, Chambord Liqueur, Pomegranate Juice, and Lemon Juice garnished with a Sugared Rim",18.50,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Enchantée Champagne Brut (Enchanted) Nicolas Feuillatte, Chouilly",Private Label Champagne and Wines,Lunch; Dinner; Special,"This fine French Champagne is a blend of Chardonnay, Pinot Noir, and Pinot Meunier. Lightly floral, with elegant notes of ripe apple and glazed apricot, layered with almond, pie crust, and honey. Delicate on the palate with a lively mousse and a creamy texture. Glass 21 | Bottle 85",89.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"L’ombre de la Bête Chardonnay (Shadow of the Beast) Georges Duboeuf, Emile Beranger, Pouilly-Fuissé Burgundy",Private Label Champagne and Wines,Lunch; Dinner; Special,Pouilly-Fuissé is one of the most prestigious wines from the Maconnais region of Burgundy. This wine is 100% Chardonnay and has been partially aged in French Oak which gives the wine a slight hint of almonds and cinnamon on the nose. Delicate lime and green apple flavors linger on the palate. Glass 19 | Bottle 81,85.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Enchantée Syrah/Mourvèdre Rosé (Enchanted) Jean-Luc Colombo, Méditerranée",Private Label Champagne and Wines,Lunch; Dinner; Special,"Succulently fruity on the palate with aromas of fresh peaches, fennel, and a crisp citrus finish.",56.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"L’ombre de la Bête Vin Rouge (Shadow of the Beast) Jean-Luc Colombo, Les Bartavelles, Châteauneuf-du-Pape, Rhône Valley",Private Label Champagne and Wines,Lunch; Dinner; Special,"Châteauneuf-du-Pape is one of the most renowned appellations of the southern part of the Rhône Valley. This wine is a blend of Syrah, Grenache, and Mourvedre. A powerful and full-bodied wine with rich notes of blueberry, wild herbs, and lots of spice. The palate is mature and rich with velvety tannins, ending with a long finish. Glass 21 | Bottle 85",89.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,Be Our Guest Private Label Wine Sampler,Private Label Champagne and Wines,Lunch; Dinner; Special,A smaller sampling of any three glasses of our Private Label Selections,32.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Trimbach Riesling, Alsace",Sparkling and Wines,Lunch; Dinner; Special,,62.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Charles de Fère Cuvée Jean Louis Blanc de Blancs Brut, France",Sparkling and Wines,Lunch; Dinner; Special,,79.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Moet & Chandon Cuvee Dom Perignon Brut, Epernay",Sparkling and Wines,Lunch; Dinner; Special,,590.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Comte de la Chevalière Sancerre, Loire",Sparkling and Wines,Lunch; Dinner; Special,"Comte de la Chevalière Sancerre, Loire",56.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Saracco Moscato d'Asti, Piedmont",Sparkling and Wines,Lunch; Dinner; Special,,74.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Veuve Clicquot Ponsardin Brut Yellow Label, Reims",Sparkling and Wines,Lunch; Dinner; Special,,147.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"King Estate Pinot Gris, Willamette Valley",Sparkling and Wines,Lunch; Dinner; Special,,67.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Kurt Russell's GoGi Wines Goldie Chardonnay, Sta. Rita Hills",Sparkling and Wines,Lunch; Dinner; Special,,115.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Belle Glos Las Alturas Pinot Noir, Santa Lucia Highlands",Sparkling and Wines,Lunch; Dinner; Special,,105.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Joseph Drouhin Bourgogne Pinot Noir, Burgundy",Sparkling and Wines,Lunch; Dinner; Special,,62.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"The Prisoner Red Blend, Napa Valley",Sparkling and Wines,Lunch; Dinner; Special,,115.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Simi Cabernet Sauvignon, Alexander Valley",Sparkling and Wines,Lunch; Dinner; Special,,79.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Silverado Vineyards Cabernet Sauvignon, Napa Valley",Sparkling and Wines,Lunch; Dinner; Special,,98.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Silver Oak Cabernet Sauvignon, Alexander Valley",Sparkling and Wines,Lunch; Dinner; Special,,198.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,Angry Orchard Crisp Apple Hard Cider,Beer and Cider,Lunch; Dinner; Special,"This cider has a bright, crisp apple flavor, just like biting into a fresh apple. It is a perfect balance of sweetness and bright acidity from culinary apples and dryness of traditional cider making apples, resulting in a complex, yet refreshing, hard cider",10.50,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Stella Artois Lager, Belgium",Beer and Cider,Lunch; Dinner; Special,Well-balanced blonde Belgian lager beer with a floral hop aroma and a soft dry finish,11.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Kronenbourg 1664 Pale Lager, France",Beer and Cider,Lunch; Dinner; Special,"A lager with a noble history, characterized by its fine taste, golden hues, and delicate bitterness from Strisselspalt, a French aroma hop from Alsace",11.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Saison Dupont Belgian Farmhouse Ale, Belgium",Beer and Cider,Lunch; Dinner; Special,"Refreshing farmhouse ale with flavors of orange peel, clove, allspice, and citrus with a wonderfully fresh hop bouquet",12.75,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Cigar City Jai Alai IPA, Tampa, Florida",Beer and Cider,Lunch; Dinner; Special,Bold orange peel and hop flavors with a hint of caramel and a rich malt character on the finish,11.50,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Chimay Grand Reserve Ale, Belgium",Beer and Cider,Lunch; Dinner; Special,"Dark Belgian Strong Ale brewed by Trappist monks. Aromas of spice and dried fruit with light caramel notes. Body is smooth and luscious with hoppy, sourdough flavors. Fresh yeast provides a rosy, floral touch",15.25,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,"Schöfferhofer Grapefruit Hefeweizen, Germany",Beer and Cider,Lunch; Dinner; Special,A crisp and refreshing blend of Schöfferhofer Hefeweizen beer and natural carbonated grapefruit flavor for a zesty and fizzy taste experience,12.00,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,Apple Cider Margarita (Party Exclusive),Specialty Cocktails ,Special,"Teremana Blanco Tequila, Grand Marnier Liqueur, and Apple Cider",18.50,magic-kingdom/be-our-guest-restaurant
2026-09-04,Be Our Guest Restaurant,Magic Kingdom,Castle Fog (Party Exclusive),Specialty Cocktails ,Special,"Empress 1908 Gin, Bols Blackberry Liqueur, Lemon Juice, and Cane Syrup",17.50,magic-kingdom/be-our-guest-restaurant
2026-09-04,The Beak and Barrel,Magic Kingdom,Island Provisions,From the Galley,Lunch; Dinner,"Plantain Chips, Blue Corn Tortillas, and Toasted Flatbread served with Mango Chutney, Garlic Chimichurri, Spiced Guava, and Zesty Culantro Cream Dips",16.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Cook’s Corn Griddle Cakes with Chipotle-braised Chicken,From the Galley,Lunch; Dinner,"Warm Corn Cakes stuffed with Melted Cheese, Lime Sour Cream, Chili Peppers, and Cotija",14.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Cook’s Corn Griddle Cakes with Roasted Corn and Poblano Peppers,From the Galley,Lunch; Dinner,"Warm Corn Cakes stuffed with Melted Cheese, Lime Sour Cream, Chili Peppers, and Cotija",12.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Kraken’s Catch,From the Galley,Lunch; Dinner,"Octopus Tentacles marinated in Lemon and Lime Juice with Olives, Bell Peppers, Avocado, and Piquillo Pepper-Almond Foam",18.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Cursed Treasure,Non-Alcoholic Specialty Beverages,Lunch; Dinner,An indulgent blend of Coconut Milk and Cookie Crumbs topped with Vanilla Foam and Pirate’s Gold,7.75,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Treasure Trove,Non-Alcoholic Specialty Beverages,Lunch; Dinner,"Your choice of a mysterious Ube, Lemon, and Coconut Concoction or a tropical infusion of Sprite®, Pineapple, Mango, and Guava served with a Vanilla Cake Plank, Chocolate Cannonball, and Golden Caramel Popcorn",13.75,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Siren’s Whisper,Signature Cocktails,Lunch; Dinner,"Pot & Column Still White Rum Blend, Bols Blue Curaçao Liqueur, Combier Crème de Pêche de Vigne Liqueur, Lime, and Cinnamon",20.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Port of Call,Signature Cocktails,Lunch; Dinner,"London Dry Gin, Ruby Port, Lemon Juice, and Spiced Cranberry",19.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Lit Fuse,Signature Cocktails,Lunch; Dinner,"Los Siete Misterios Doba-Yej Mezcal, Tempus Fugit Crème de Banane Liqueur, Coconut Water, Lime Juice, and Hella Cocktail Co. Smoked Chili Bitters",18.50,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Barrels Ablaze,Signature Cocktails,Lunch; Dinner,"Jack Daniel's Bonded Tennessee Whiskey, Honey, Lemon, and Chile",19.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Hibiscus Rum Punch Royale,Signature Cocktails,Lunch; Dinner,"Don Q Reserva 7 Puerto Rican Rum, Hibiscus, and Lime topped with Prosecco",19.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Salty Seas mARRRgarita,Signature Cocktails,Lunch; Dinner,"Lalo Blanco Tequila, Cointreau Liqueur, Ube, and Lime",20.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Plunderer’s Punch,Signature Cocktails,Lunch; Dinner,"The Kraken Black Spiced Rum, Blackberry, Lime, and Vanilla served in a Souvenir Pirate Skull Mug",46.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,"Viarae Prosecco D.O.C., Veneto, Italy",Wine,Lunch; Dinner,,11.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,"Quinta de Santiago Vinho Verde, Vinho Verde, Portugal",Wine,Lunch; Dinner,,16.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,"Spice Route ‘Chakalaka’ Red Blend, Swartland, South Africa",Wine,Lunch; Dinner,,19.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Pirate’s Paradise Blonde Ale (Victory Brewing Co.),Draft Beer,Lunch; Dinner,,11.75,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Berried Treasure Session Sour (Wicked Weed Brewing),Draft Beer,Lunch; Dinner,,13.50,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Modelo Especial Lager,Bottled & Canned,Lunch; Dinner,,10.50,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Red Stripe Lager,Bottled & Canned,Lunch; Dinner,,10.50,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Bell’s Two Hearted IPA,Bottled & Canned,Lunch; Dinner,,12.50,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Athletic Brewing Co Upside Dawn Golden (Non-Alcoholic),Bottled & Canned,Lunch; Dinner,,8.50,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Foursquare Rum Distillery Exceptional Cask Selection Mark XXVIII,Reserve Rum Selections (2-oz pour),Lunch; Dinner,,45.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Flor de Caña 25 yr Rum,Reserve Rum Selections (2-oz pour),Lunch; Dinner,,45.00,magic-kingdom/beak-barrel
2026-09-04,The Beak and Barrel,Magic Kingdom,Diplomático Ambassador Selection Rum,Reserve Rum Selections (2-oz pour),Lunch; Dinner,,55.00,magic-kingdom/beak-barrel
2026-09-04,Casey's Corner,Magic Kingdom,Chipotle Barbecue All-Beef Foot-long Hot Dog,Featured Offerings,Lunch And Dinner,"Topped with Pulled Pork, Slaw, and Chipotle Barbecue Sauce",16.49,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Chipotle Barbecue All-Beef Hot Dog,Featured Offerings,Lunch And Dinner,"Topped with Pulled pork, Slaw, and Chipotle Barbecue Sauce",15.49,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Baseball Brownie,Featured Offerings,Lunch And Dinner,"Topped with Caramel Corn Mousse, Dulce de Leche, and coated in White Chocolate",5.99,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Frozen Mint Julep Lemonade,Specialty Beverages,Lunch And Dinner; Special Ticketed Event,"classically blended Mint Julep featuring Minute Maid® Premium Lemonade, topped with fresh Mint Leaves, Cherry and Lemon",7.29,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Chili-Cheese All-Beef Foot-long Hot Dog,Entrées,Lunch And Dinner; Special Ticketed Event,All-Beef Foot-long Hot Dog topped with Chili and Cheese,15.49,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Chili-Cheese All-Beef Hot Dog,Entrées,Lunch And Dinner; Special Ticketed Event,All-Beef Hot Dog topped with Chili and Cheese,13.49,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,All-Beef Foot-long Hot Dog,Entrées,Lunch And Dinner; Special Ticketed Event,Served with a choice of French Fries or a Cuties® Mandarin,13.49,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Mini Corn Dogs,Entrées,Lunch And Dinner; Special Ticketed Event,Served with a choice of French Fries or a Cuties® Mandarin,10.99,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,All-Beef Hot Dog,Entrées,Lunch And Dinner; Special Ticketed Event,Served with a choice of French Fries or a Cuties® Mandarin,11.79,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Plant-based Chicago-style Dog,Plant-Based,Lunch And Dinner; Special Ticketed Event,"Plant-based ""Sausage"" topped with Diced Tomatoes, Onions, Yellow Mustard, and Chicago Green Relish",13.49,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Plant-based Dog,Plant-Based,Lunch And Dinner; Special Ticketed Event,"Plant-based ""Sausage"" in a Potato Bun served with French Fries or a Cuties® Mandarin",11.79,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Chipotle Barbecue Loaded Fries,Sides,Lunch And Dinner,"Topped with Pulled Pork, Slaw, and Chipotle Barbecue Sauce",8.29,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Chili-Cheese French Fries,Snacks,Lunch And Dinner; Special Ticketed Event,,7.49,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Chili,Snacks,Lunch And Dinner; Special Ticketed Event,,4.99,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,French Fries,Snacks,Lunch And Dinner; Special Ticketed Event,,4.49,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Cuties® Mandarin,Snacks,Lunch And Dinner; Special Ticketed Event,3-pack,4.19,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Cheese Sauce,Snacks,Lunch And Dinner; Special Ticketed Event,,1.00,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Assorted Fountain Beverages,Beverages,Lunch And Dinner; Special Ticketed Event,Assorted Coca-Cola® Offerings,5.59,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Large Freshly Brewed Joffrey's Coffee™ Regular,Beverages,Lunch And Dinner; Special Ticketed Event,,5.19,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Large Freshly Brewed Joffrey's Coffee™ Decaf,Beverages,Lunch And Dinner; Special Ticketed Event,,5.19,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Large Hot Cocoa,Beverages,Lunch And Dinner; Special Ticketed Event,,5.19,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Minute Maid® Apple Juice,Beverages,Lunch And Dinner; Special Ticketed Event,,4.59,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Chocolate Milk,Beverages,Lunch And Dinner; Special Ticketed Event,,4.79,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,DASANI® Bottled Water,Beverages,Lunch And Dinner; Special Ticketed Event,,4.25,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Freshly Brewed Joffrey's Coffee™ Regular,Beverages,Lunch And Dinner; Special Ticketed Event,,4.29,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Freshly Brewed Joffrey's Coffee™ Decaf,Beverages,Lunch And Dinner; Special Ticketed Event,,4.29,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Chipotle Barbecue Pork and Street Corn Hot Dog,Mickey's Not-So-Scary Halloween Party Exclusives,Special Ticketed Event,"All-Beef Hot Dog topped with Fire-roasted Corn, Queso Fresco, Jalapeño Ranch, and Cilantro",14.99,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Chipotle Barbecue Pork and Street Corn Mini Corn Dogs,Mickey's Not-So-Scary Halloween Party Exclusives,Special Ticketed Event,"Mini Corn Dogs topped with Fire-roasted Corn, Queso Fresco, Jalapeño Ranch, and Cilantro",10.99,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Chipotle Barbecue Pork and Street Corn French Fries,Mickey's Not-So-Scary Halloween Party Exclusives,Special Ticketed Event,"French Fries topped with Fire-roasted Corn, Queso Fresco, Jalapeño Ranch, and Cilantro",7.99,magic-kingdom/caseys-corner
2026-09-04,Casey's Corner,Magic Kingdom,Headless Horseman Treat,Mickey's Not-So-Scary Halloween Party Exclusives,Special Ticketed Event,"Pumpkin Pie Tart topped with Whipped Cheesecake, Spiced Caramel Panna Cotta, Candied Pecans, and Marshmallow Buttercream ""Flames""",6.99,magic-kingdom/caseys-corner
2026-09-04,Cheshire Café,Magic Kingdom,Queen of Hearts Tart,Halloween Exclusives,Snack,with Sour Cherry Pie Filling,5.79,magic-kingdom/cheshire-cafe
