Pulled,Restaurant,Park,Item,Category,MealPeriods,Description,Price,Source
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Greek Salad,Movie Reel Meals,Pool Bar,,9.99,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Turkey and Provolone Sandwich,Movie Reel Meals,Pool Bar,,12.99,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Caesar Salad with Chicken,Movie Reel Meals,Pool Bar,,11.99,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Charcuterie,Spotlight Snacks,Pool Bar,"Cubed Cheese, Salami, Ham, Grapes, Tomatoes, and Olives",9.99,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Cheese Cup,Spotlight Snacks,Pool Bar,,5.49,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Fresh Fruit,Spotlight Snacks,Pool Bar,,5.69,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Mickey Pretzel with Cheese Sauce,Spotlight Snacks,Pool Bar,,8.49,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Assorted Chips,Spotlight Snacks,Pool Bar,,3.29,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Ice Cream Novelties,Spotlight Snacks,Pool Bar,,5.99,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Charcuterie,Enhancements,Pool Bar,"Cubed Cheese, Salami, Ham, Grapes, Tomatoes, and Olives",9.99,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Lava Smoothie,Non-Alcoholic Specialties,Pool Bar,Raspberry Purée blended with flavors of Coconut and Pineapple,6.79,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Strawberry Smoothie,Non-Alcoholic Specialties,Pool Bar,Made with Minute Maid® Strawberry Smoothie,6.59,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,DOLE Whip® Smoothie,Non-Alcoholic Specialties,Pool Bar,,6.59,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Minute Maid® Premium Lemonade,Non-Alcoholic Specialties,Pool Bar,also available in Strawberry or Raspberry for $6.29,5.79,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,DASANI® Bottled Water,Non-Alcoholic Specialties,Pool Bar,,4.25,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,smartwater®,Non-Alcoholic Specialties,Pool Bar,,6.25,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,POWERADE® Mountain Berry Blast,Non-Alcoholic Specialties,Pool Bar,,5.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Ramona Blood Orange Wine Spritz,Wine and Sangria,Pool Bar,,11.75,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Kim Crawford 'Illuminate' Sparkling,Wine and Sangria,Pool Bar,,12.00,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Kendall-Jackson Low Calorie Chardonnay,Wine and Sangria,Pool Bar,,12.00,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,House of Brown Rosé,Wine and Sangria,Pool Bar,,14.00,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,MacMurray Estate Vineyards Pinot Noir,Wine and Sangria,Pool Bar,,19.00,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Opici Family Sangria,Wine and Sangria,Pool Bar,Red or White,14.00,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Celebrity Margarita,Rocks,Pool Bar,"Patrón Silver Tequila, Cointreau, Lime Juice and Sweet-and-Sour",18.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Hibiscus 'Rita,Rocks,Pool Bar,"818 Blanco Tequila, Sorel Liqueur, Cointreau Liqueur, Pomegranate Juice, and Agave",18.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Sunshine Margarita,Rocks,Pool Bar,"Lunazul Reposado Tequila, Cointreau Liqueur, and Sweet-and-Sour with Orange and Lime Juices",18.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Pineapple Mule,Rocks,Pool Bar,"Uncle Nearest 1884 Small Batch Whiskey, Hella Cocktail Co. Ginger Bitters, Pineapple Juice, Ginger Beer, and Mint",17.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Banana Cabana,Rocks,Pool Bar,"Cruzan Mango Rum, Parrot Bay Coconut Rum, Bols Crème de Banana Liqueur, Minute Maid® Orange Juice, and Pineapple Juice with a float of Grenadine",17.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Captain's Mai Tai,Rocks,Pool Bar,"Captain Morgan Original Spiced Rum, Bols Amaretto Liqueur, and Tropical Juices topped with a float of Myers’s Original Dark Rum",16.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Frosé,Rocks,Pool Bar,featuring Meiomi Rosé and Tito's Handmade Vodka,17.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Piña CoLAVA,Rocks,Pool Bar,"Bacardí Raspberry Rum blended with flavors of Coconut, Pineapple and Raspberry Purée",17.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Piña Colada,Rocks,Pool Bar,"Don Q Coco Rum, Pineapple, Agave, and Hella Cocktail Co. Orange Bitters served over Ice",18.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Strawberry Margarita,Rocks,Pool Bar,Lunazul Reposado Tequila and Lime Juice blended with Strawberry Purée,18.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Frosé,Frozen Beverages,Pool Bar,featuring Meiomi Rosé and Tito's Handmade Vodka,17.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Piña CoLAVA,Frozen Beverages,Pool Bar,"Bacardí Raspberry Rum blended with flavors of Coconut, Pineapple and Raspberry Purée",17.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Strawberry Margarita,Frozen Beverages,Pool Bar,Lunazul Reposado Tequila and Lime Juice blended with Strawberry Purée,18.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,Silver Screen Spirits Pool Bar,All-Star Movies Resort,Celebrity Margarita,Frozen Beverages,Pool Bar,"Patrón Silver Tequila, Cointreau, Lime Juice and Sweet-and-Sour",18.50,all-star-movies-resort/silver-screen-spirits-pool-bar
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Disney Rapid Fill Refillable Mug,Souvenir Specialties,Breakfast; Lunch And Dinner,"Enjoy refills of Fountain Drinks, Coffee, and Tea at any resort self-service beverage location for the entire length of your resort stay.",22.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Biscuit and Gravy Bounty Platter,Entrées,Breakfast,"Scrambled Eggs, Potato Barrels, Bacon, Sausage​, and Biscuit and Gravy",13.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Waffle Bounty Platter,Entrées,Breakfast,"Mickey-shaped Waffle, Scrambled Eggs, and Potato Barrels served with Bacon and Sausage",13.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Pancake Bounty Platter,Entrées,Breakfast,"Vanilla Pancake, Scrambled Eggs, Potato Barrels, Bacon, and Sausage",13.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Ham and Cheese Omelet,Entrées,Breakfast,Served with Potato Barrels,11.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Western Omelet,Entrées,Breakfast,Served with Potato Barrels,11.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Loaded Totcho Bowl,Entrées,Breakfast,"Potato Barrels topped with Scrambled Eggs, Cheddar, Sausage Gravy, and Bacon",11.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Biscuits and Gravy,Entrées,Breakfast,Served with Bacon and Sausage,11.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey-shaped Waffles,Entrées,Breakfast,Served with Bacon and Sausage,11.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Avocado Breakfast Bowl,Entrées,Breakfast,"Potato Barrels topped with Scrambled Egg, Cheddar, Southwest-style Beans, Avocado, and Salsa Fresca",10.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Vanilla Pancakes,Entrées,Breakfast,Served with Bacon and Sausage,10.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,"Bacon, Egg, and Cheese Bagel Sandwich",Entrées,Breakfast,Served with Potato Barrels,9.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Egg and Cheese Bagel Sandwich,Entrées,Breakfast,Served with Potato Barrels,8.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Plant-Based Loaded Totcho Bowl,Plant-Based,Breakfast,"Plant-based Eggs, Red Beans, Potato Barrels, Pico de Gallo, ""Cheese,"" Avocado and Green Onion",11.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Overnight Oats,Plant-Based,Breakfast,"Chia Seeds, Agave, Coconut Milk, Blueberries, and Toasted Walnuts",5.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Oatmeal with Dried Cranberries,Kid's Disney Check,Breakfast,Served with choice of two (2) Sides and choice of Small Lowfat Milk or Small DASANI® Bottled Water,7.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Scrambled Eggs,Kid's Disney Check,Breakfast,Served with choice of two Sides and choice of Small Lowfat Milk or Small DASANI® Bottled Water,7.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey-shaped Waffles,Kids' Meals,Breakfast,Served with choice of two (2) Sides and choice of Small Lowfat Milk or Small DASANI Bottled Water,7.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Vanilla Pancakes,Kids' Meals,Breakfast,Served with choice of two Sides and choice of Small Lowfat Milk or Small DASANI® Bottled Water,7.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Steel-cut Oatmeal,Sides,Breakfast,Served with Sugar and Raisins,5.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Potato Barrels,Sides,Breakfast,,5.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Bacon,Sides,Breakfast,,3.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Sausage,Sides,Breakfast,,3.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Side of Scrambled Eggs,Sides,Breakfast,,3.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Biscuit,Sides,Breakfast,,1.69,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Churros Under the Stars,Dessert,Breakfast; Lunch And Dinner,Cinnamon Sugar-dusted Churros topped with Marshmallow Sauce and Star Sprinkles,7.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Minnie Chocolate Chip Cookie Dough,Dessert,Breakfast; Lunch And Dinner,"Chocolate Chip Cookie Dough with Ganache, Sprinkles, and Chocolate Décor",7.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey Pumpkin Cheesecake,Dessert,Breakfast; Lunch And Dinner,Pumpkin Cheesecake with Chocolate-Ginger Torte and Almond Crumble,6.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Raspberry-Chocolate Cupcake,Dessert,Breakfast; Lunch And Dinner,Chocolate Cupcake with Raspberry Buttercream,6.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Sorcerer's Apprentice Chocolate Hat,Dessert,Breakfast; Lunch And Dinner,Chocolate Crémeux and Strawberry Ganache,6.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Cookie Butter Cheesecake,Dessert,Breakfast; Lunch And Dinner,Cookie Butter Cheesecake topped with Marshmallow Buttercream and Cookie Pieces. Available Seasonally.,6.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey Cupcake Cookies 'n Cream,Dessert,Breakfast; Lunch And Dinner,"Chocolate Cupcake topped with Cookies 'n Cream Buttercream, Rainbow Sprinkles, and Chocolate Ears",6.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Fall Cupcake,Dessert,Breakfast; Lunch And Dinner,Vanilla Cupcake with Spiced Apple Buttercream,5.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey-shaped Peanut Butter Brownie,Dessert,Breakfast; Lunch And Dinner,"with Chocolate Chips, Crunchy Peanut Butter-Chocolate Bar Pieces, and M&M'S® Peanut Butter chocolate candies",5.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Soft-serve Cup or Cone,Dessert,Breakfast; Lunch And Dinner,"Choice of Vanilla, Chocolate, Vanilla/Chocolate Swirl, Pineapple, Vanilla/Pineapple Swirl",5.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Alien Blondie,Dessert,Breakfast; Lunch And Dinner,Blondie with Chocolate,5.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey Cinnamon Roll,Bakery,Breakfast; Lunch And Dinner,,7.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Chocolate-Marshmallow-Hazelnut Croissant,Bakery,Breakfast; Lunch And Dinner,"Chocolate-Hazelnut Ganache, Toasted Marshmallow, and Graham Cracker Pieces",6.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey-shaped Everything Chocolate Chip Cookie,Bakery,Breakfast; Lunch And Dinner,"Topped with M&M’S® Milk Chocolate candies, TWIX® cookie bar pieces, SNICKERS® bar pieces, and Chocolate Ganache",6.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Banana-Chocolate Chip Bread,Bakery,Breakfast; Lunch And Dinner,Available Seasonally,5.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey-shaped Brownie Pack,Bakery,Breakfast; Lunch And Dinner,,5.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Chocolate Chip Cookie Sandwich,Bakery,Breakfast; Lunch And Dinner,,5.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Chocolate Twist,Bakery,Breakfast; Lunch And Dinner,,5.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey-shaped Brownie,Bakery,Breakfast; Lunch And Dinner,"House-made Brownie topped with Ganache, Walnuts, Marshmallows, Chocolate Chips, and M&M'S®️ chocolate candies",5.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Apple Danish,Bakery,Breakfast; Lunch And Dinner,,5.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Cherry Danish,Bakery,Breakfast; Lunch And Dinner,,5.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Chocolate Croissant,Bakery,Breakfast; Lunch And Dinner,Drizzled with Dark Chocolate and dusted with Powdered Sugar,5.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Strawberry Danish,Bakery,Breakfast; Lunch And Dinner,,5.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey-shaped Lemon Cookie,Bakery,Breakfast; Lunch And Dinner,No Sugar Added Lemon Cookie,4.59,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Blueberry Muffin with Streusel,Bakery,Breakfast; Lunch And Dinner,,4.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Coffee Cake,Bakery,Breakfast; Lunch And Dinner,,4.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Chocolate Chip Muffin,Bakery,Breakfast; Lunch And Dinner,,4.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Assorted Doughnut Holes,Bakery,Breakfast; Lunch And Dinner,,4.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Croissant,Bakery,Breakfast; Lunch And Dinner,,4.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Plain Bagel,Bakery,Breakfast; Lunch And Dinner,,4.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,M&M’S® Sugar Cookie,Bakery,Breakfast; Lunch And Dinner,Made with M&M'S® Milk Chocolate candies,4.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Chocolate Chip Cookie,Bakery,Breakfast; Lunch And Dinner,,4.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Dark Chocolate Cake,Mickey Mouse Celebration Cake,Breakfast; Lunch And Dinner,Chocolate Cake with Chocolate Ganache and Chocolate Mousse with your choice of Engraving Options. One Cake feeds 4 to 6 Guests,45.00,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,White Chocolate Cake,Mickey Mouse Celebration Cake,Breakfast; Lunch And Dinner,Vanilla Cake with White Chocolate Ganache and White Chocolate Mousse. One cake feeds 4 to 6 Guests,45.00,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Grapes,Fresh Fruit,Breakfast; Lunch And Dinner,,5.69,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Watermelon Cup,Fresh Fruit,Breakfast; Lunch And Dinner,Available seasonally,5.69,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Pineapple Fruit Cup,Fresh Fruit,Breakfast; Lunch And Dinner,,5.69,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Red Apple,Fresh Fruit,Breakfast; Lunch And Dinner,,2.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Banana,Fresh Fruit,Breakfast; Lunch And Dinner,,2.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Orange,Fresh Fruit,Breakfast; Lunch And Dinner,,2.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Protein Pack,Snacks,Breakfast; Lunch And Dinner,"Egg, Cheddar, Swiss, Seasonal Berries, and Almonds",7.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Açai and Chia Parfait,Snacks,Breakfast; Lunch And Dinner,"Açai Yogurt, Chia Seed Pudding, Berries, and Granola. Available Seasonally.",6.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Yogurt Parfait,Snacks,Breakfast; Lunch And Dinner,Vanilla Yogurt topped with Fresh Fruit and Honey Granola,5.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Cereal with Milk,Snacks,Breakfast; Lunch And Dinner,Choice of Cereal served with Small Lowfat Milk,4.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Cheese Cup,Snacks,Breakfast; Lunch And Dinner,,4.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Hummus and Pretzels,Snacks,Breakfast; Lunch And Dinner,,4.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey Crisped Rice Treat with Chocolate,Snacks,Breakfast; Lunch And Dinner,,5.49,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Mickey Crisped Rice Treat,Snacks,Breakfast; Lunch And Dinner,,4.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Cuties® Mandarins,Snacks,Breakfast; Lunch And Dinner,3-pack,4.19,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Apple Slices with Caramel,Snacks,Breakfast; Lunch And Dinner,,3.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Carrots and Celery,Snacks,Breakfast; Lunch And Dinner,Carrots and Celery Pack with Ranch,3.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Hard-boiled Eggs,Snacks,Breakfast; Lunch And Dinner,,3.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Assorted Chips,Snacks,Breakfast; Lunch And Dinner,,3.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Nonfat Blueberry Greek Yogurt,Snacks,Breakfast; Lunch And Dinner,,3.19,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Strawberry Cereal Bar,Snacks,Breakfast; Lunch And Dinner,,2.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Apple Cereal Bar,Snacks,Breakfast; Lunch And Dinner,,2.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Apple Slices,Snacks,Breakfast; Lunch And Dinner,,2.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Strawberry Toasted Pastry,Snacks,Breakfast; Lunch And Dinner,,2.99,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Allergy-friendly Cookies,Snacks,Breakfast; Lunch And Dinner,"For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, Sesame, and Soy Allergies",7.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Monster™ Energy,Beverages,Breakfast; Lunch And Dinner,,5.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Classic Cold Brew Coffee,Beverages,Breakfast; Lunch And Dinner,,5.29,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Minute Maid® Lemonade Bottle,Beverages,Breakfast; Lunch And Dinner,20-oz Bottled Beverage,5.50,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,BODYARMOR Sports Drink - Strawberry Banana,Beverages,Breakfast; Lunch And Dinner,,5.50,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,BODYARMOR Sports Drink - Orange Mango,Beverages,Breakfast; Lunch And Dinner,,5.50,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,POWERADE® Mountain Berry Blast,Beverages,Breakfast; Lunch And Dinner,20-oz Bottled Beverage,5.50,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Assorted Cold Beverages,Beverages,Breakfast; Lunch And Dinner,Assorted Coca-Cola® Offerings,4.79,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Large Freshly Brewed Joffrey's Coffee™ Regular,Hot Beverages,Breakfast; Lunch And Dinner,,5.19,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Large Freshly Brewed Joffrey's Coffee™ Decaf,Hot Beverages,Breakfast; Lunch And Dinner,,5.19,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Large Hot Cocoa,Hot Beverages,Breakfast; Lunch And Dinner,,5.19,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Large Twinings® Hot Tea,Hot Beverages,Breakfast; Lunch And Dinner,,5.19,all-star-movies-resort/world-premiere-food-court
2026-09-04,World Premiere Food Court,All-Star Movies Resort,Freshly Brewed Joffrey's Coffee™ Regular,Hot Beverages,Breakfast; Lunch And Dinner,,4.79,all-star-movies-resort/world-premiere-food-court
