Pulled,Restaurant,Park,Item,Category,MealPeriods,Description,Price,Source
2026-09-04,GEO-82,EPCOT,Lingua Franca Estate Pinot Noir,Wine Selections,Lunch; Dinner,"Willamette Valley, OR",105.00,epcot/geo-82-lounge
2026-09-04,GEO-82,EPCOT,Lingua Franca 'Bunker Hill' Chardonnay,Wine Selections,Lunch; Dinner,"Eola Amity Hills, OR",115.00,epcot/geo-82-lounge
2026-09-04,GEO-82,EPCOT,Garagisti Anonimi Friulani Sauvignon Blanc,Wine Selections,Lunch; Dinner,"Friuli, Italy",62.00,epcot/geo-82-lounge
2026-09-04,La Hacienda de San Angel,EPCOT,Guacamole,Starters,Dinner,With diced mango and corn chips. | Add Chorizo +4,16.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Flautas,Starters,Dinner,"Fried tortillas filled with pork carnitas and potato; topped with romaine, crema Mexicana and salsa ranchera",16.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Totopos,Starters,Dinner,Corn tortillas with sides of white cheddar cheese and salsa,10.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Queso Fundido,Starters,Dinner,"Melted cheese with chorizo, peppers, onions, and avocado mousse, served with flour tortillas",16.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Carne Asada Tlayuda,Starters,Dinner,"Oaxacan tostada, black beans, seared steak, avocado, crema Mexicana, chipotle salsa, queso fresco, and pickled onions",17.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Ensalada Hacienda,Starters,Dinner,"Bibb lettuce, pan seared queso fresco, spicy pumpkin seeds, shaved asparagus, carrots, and watermelon radish with a lime-serrano vinaigrette. Add Chicken +10.00 | Add Shrimp +12.00",15.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Empanada de Chorizo,Starters,Dinner,"Corn tortilla filed with plant-based chorizo and potatoes, fried and topped with salsa verde, crema Mexicana, queso fresco, and pickled onions",15.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Pescado del Día,House Specialties,Dinner,Market fresh Catch of the Day,42.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Osso Buco a la Mexicana,House Specialties,Dinner,"Braised short rib with whipped potatoes, carrots and roasted asparagus (**This offering is not included in the Disney Dining Plan)",49.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Carne Asada*,House Specialties,Dinner,Ancho agave marinated New York strip served with roasted asparagus and poblano gratin potatoes | Add Shrimp $12.00 | (This offering is not included in the Disney Dining Plan),54.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Parrillada del Mar,House Specialties,Dinner,"(Serves Two) Grilled shrimp, fish and scallops served with vegetables, esquites and corn tortillas | Substitute NY Strip for fish +30.00 (2 entitlements)",80.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Parillada La Hacienda,House Specialties,Dinner,"Ancho Agave Marinated New York Strip and Roasted Chicken Breast served with Vegetables, Esquites and Corn tortillas. | Add Shrimp +12.00 (2 entitlements)",80.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Cowboy Ribeye for Two*,House Specialties,Dinner,"Grilled 24 oz cowboy ribeye served with roasted mushrooms, vegetables, and mashed potatoes with cotija cheese (**This offering is not included in the Disney Dining Plan)",112.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Pollo Poblano,Entrées,Dinner,"Roasted chicken breast with poblano cream sauce served with baby zucchini, sweet potatoes, and roasted mushroom",33.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Alambre,Entrées,Dinner,"Choice of chopped seared tenderloin or chopped chicken breast, bacon, poblano and bell peppers, onions, Monterey Jack cheese, salsa verde, and rice. Served with flour tortillas",36.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Tacos de Camarón,Entrées,Dinner,"Fried shrimp, chipotle-lime aioli, cabbage and salsa verde in flour tortillas served with rice",33.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Beef Brisket Tacos,Entrées,Dinner,"Hardwood smoked beef brisket in flour tortillas, tomatillo slaw, and salsa verde. Served with rice",38.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Enchiladas de Chorizo,Entrées,Dinner,"Corn tortillas filed with a choice of chorizo or plant-based chorizo, atop beans, covered with salsa ranchera, Monterey Jack cheese, crema Mexicana, cotija cheese, and crispy onions. Served with plantains with crema Mexicana and cotija cheese",32.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Tacos al Pastor,Entrées,Dinner,"Marinated and seared pork topped with grilled pineapple, onions, and cilantro. Served with plantains with crema Mexicana and cotija cheese, sides of guacamole, rice, and corn tortillas",35.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Esquites,Sides,Dinner,,7.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Plantains,Sides,Dinner,,5.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Rice,Sides,Dinner,,5.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Beans,Sides,Dinner,,5.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Mashed potatoes with cotija cheese,Sides,Dinner,,8.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Seasonal Mushrooms,Sides,Dinner,,9.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Flan,Desserts,Dinner,"Vanilla flan with toasted almonds, berries and whipped cream",12.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Pan de Elotes Tres Leches,Desserts,Dinner,Rice milk-soaked Mexican corn bread topped with sweetcorn gelato and toasted almonds,12.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Helado De Palomitas,Desserts,Dinner,Sweet corn ice cream with popcorn and chile powder,10.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Nieve,Desserts,Dinner,Seasonal Mexican flavored sorbet,10.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Helado con Churros,Desserts,Dinner,Dulce de Leche ice cream with churros and cajeta,11.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Celebration Cake,Desserts,Dinner,Chocolate or Vanilla,39.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Jr Garden Salad,Kids' Appetizers (Á la carte),Dinner,Chopped Romaine Lettuce and Tomato topped with Queso Fresco and choice of dressing,4.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Fruit,Kids' Appetizers (Á la carte),Dinner,Chef's Selection,3.50,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Beef Tacos,Kids’ Create-Your-Own Entrées (choose one),Dinner,"Two flour tortillas filled with shaved ribeye and choice of fountain soda, milk, or small water",16.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Tacos,Kids’ Create-Your-Own Entrées (choose one),Dinner,"Two flour tortillas filled with grilled chicken and choice of fountain soda, milk, or small water",13.50,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Quesadillas,Kids’ Create-Your-Own Entrées (choose one),Dinner,"Two flour tortillas filled with Monterey Jack and grilled golden brown and choice of fountain soda, milk, or small water",12.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Grilled Chicken Breast,Kids’ Create-Your-Own Entrées (choose one),Dinner,"Served with choice of fountain soda, milk, or small water",13.25,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Chicken Tenders,Kids’ Create-Your-Own Entrées (choose one),Dinner,"Breaded and fried chicken tenderloins served with choice of fountain soda, milk, or small water",13.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Macaroni & Cheese,Kids’ Create-Your-Own Entrées (choose one),Dinner,"Cavatappi pasta in a rich white cheddar sauce and served with choice of fountain soda, milk, or small water",13.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Chocolate Brownie,Kids' Desserts,Dinner,,6.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Dulce de Leche Ice Cream,Kids' Desserts,Dinner,,5.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,San Angel Inn Margarita,Handcrafted Premium Margaritas,Dinner,"Cincoro blanco tequila, Alma Finca orange liqueur, Abasolo corn whiskey, fresh lime juice, black ant salt rim (This offering is not included in the Disney Dining Plan)",24.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,La Cava Avocado,Handcrafted Premium Margaritas,Dinner,"La Cava Avocado Flecha Azul blanco tequila, melon-orange liqueur, fresh avocado, lime juice, hibiscus salt rim",19.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,El Diablo,Handcrafted Premium Margaritas,Dinner,"Lalo blanco tequila, Dos Hombres mezcal, fresh lime juice, cucumber-jalapeño juice, hibiscus salt rim",18.25,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,It Takes Two to Mango,Handcrafted Premium Margaritas,Dinner,"LALO blanco tequila, mango puree, ilegal reposado mezcal, lime juice, Tajín chile powder and Chamoy Rim",19.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,The Cucumber,Handcrafted Premium Margaritas,Dinner,"Tromba blanco tequila, Abasolo corn whiskey, fresh cucumber and lime juice, Tajín chile-lime powder rim",19.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Blood Orange,Handcrafted Premium Margaritas,Dinner,"Pasote blanco tequila, blood orange, mezcal, LeJay black currant liqueur, orange juice, Tajín chile-lime powder rim",19.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,The Wild One,Handcrafted Premium Margaritas,Dinner,"Tesoro Azul blanco tequila, ilegal reposado mezcal, orange passion fruit cordial, lime juice, A-Game, black ant salt rim",19.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,Clásica,Handcrafted Premium Margaritas,Dinner,"Centinela blanco tequila, orange liqueur, lime juice, agave, salt rim",18.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,La Hacienda Smoked Old Fashioned,Handcrafted Premium Margaritas,Dinner,"Aged in house, Rough Rider bourbon, ilegal reposado mezcal private barrel, Ancho Reyes barrica chile liqueur, Nixta elote liqueur, chocolate-mole bitters (This offering is not included in the Disney Dining Plan)",28.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,La Paloma,Handcrafted Premium Margaritas,Dinner,"Lalo blanco tequila, Dos Hombres mezcal, grapefruit juice with a splash of soda, fresh lime, Tajín chile - lime powder rim",19.00,epcot/hacienda-de-san-angel
2026-09-04,La Hacienda de San Angel,EPCOT,La Flaca,Handcrafted Premium Margaritas,Dinner,"Tromba reposado tequila, fresh lime juice, splash of agave with orange liquor, popcorn salt rim",20.00,epcot/hacienda-de-san-angel
2026-09-04,Joy of Tea,EPCOT,Pork Egg Rolls (2pc),Snacks,Snack,,5.95,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,Peach Bubble Milk Tea,Tea and Bottled Drinks,Snack,"(Iced and Sweetened) Assam Black Tea, Whole Milk, Peach Syrup with Tapioca Boba",7.95,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,Honey Hibiscus Iced Tea,Tea and Bottled Drinks,Snack,(Lightly Sweetened) Organic Tea and Blueberry Boba,7.95,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,Lychee Bubble Tea,Tea and Bottled Drinks,Snack,"(Iced and Sweetened) Oolong Tea, Lychee Syrup, with Tapioca Boba",7.95,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,Jasmine or Oolong Iced Tea,Tea and Bottled Drinks,Snack,(unsweetened),5.75,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,Jasmine or Oolong Tea,Tea and Bottled Drinks,Snack,(Hot and Unsweetened),4.25,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,DASANI® Bottled Water,Tea and Bottled Drinks,Snack,,4.25,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,"Dragon Blossom, Draft (16oz)",Beer,Snack,"Pilsner, with Orange Blossom Honey and Green tea",10.75,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,Dragon Butterfly,Specialty Cocktails,Snack,"Butterfly Pea Flower Gin, Vodka, Green Tea, Lemonade, Soda Water, Hibiscus, and Dragon Fruit Syrups, with Blueberry Popping Boba",15.00,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,Tipsy Ducks in Love,Specialty Cocktails,Snack,"With Bourbon, Black Tea, Coffee, Cream and Chocolate",14.75,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,Kung Fu Punch,Specialty Cocktails,Snack,"With Vodka, Triple Sec, Mango and Orange Juice",14.25,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,Lychee Cha Cha,Specialty Cocktails,Snack,"Vodka, Oolong Tea, and Lychee Syrup",13.50,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,Honey Hibiscus Hard Iced Tea,Specialty Cocktails,Snack,"With Organic Tea, Light Rum, Honey and Blueberry Boba",14.25,epcot/joy-of-tea
2026-09-04,Joy of Tea,EPCOT,Add Boba to any Cocktail,Specialty Cocktails,Snack,,1.50,epcot/joy-of-tea
2026-09-04,Kabuki Cafe,EPCOT,Kakigori with Single Flavor,Kakigori - Regular,Snack,,6.50,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Kakigori with Two Flavors,Kakigori - Regular,Snack,,7.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Kakigori Rainbow,Kakigori - Regular,Snack,,7.50,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Kakigori with Single Flavor,Kakigori - Large,Snack,,6.50,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Kakigori with Two Flavors,Kakigori - Large,Snack,,7.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Kakigori Rainbow,Kakigori - Large,Snack,,7.50,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Blood Orange,Sake Slushie,Snack,Alcoholic Shaved Ice,13.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Coconut Pineapple,Sake Slushie,Snack,Alcoholic Shaved Ice,13.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Blackberry,Sake Slushie,Snack,Alcoholic Shaved Ice,13.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Violet Sake,Sake Slushie,Snack,,14.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,A5 Wagyu Nigiri Combo*,Sushi,Snack,Four pieces of California Roll & Three pieces of A5 Japanese Wagyu Nigiri,16.50,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,California Roll*,Sushi,Snack,"Avocado, Cucumber, Krab, Mayonnaise and Smelt Roe",12.50,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Spicy Roll*,Sushi,Snack,"Spicy Tuna, Salmon mix with Cucumber and Volcano Sauce",12.50,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Tokyo Sushi Combo*,Sushi,Snack,Four pieces of California Roll & Three pieces of Nigiri,14.50,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Vegetable Roll,Sushi,Snack,,10.50,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,DASANI® Bottled Water,Beverages,Snack,,4.25,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Assorted Bottled Beverages,Beverages,Snack,,4.99,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,POWERADE®,Beverages,Snack,,4.99,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Kirin Ichiban,Alcoholic Beverages,Snack,,12.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Sapporo Premium,Alcoholic Beverages,Snack,,12.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Kirin Frozen,Alcoholic Beverages,Snack,,13.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Kirin Light,Alcoholic Beverages,Snack,,11.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Plum Wine,Alcoholic Beverages,Snack,,9.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Nigori Sake,Alcoholic Beverages,Snack,,10.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Cold Sake,Alcoholic Beverages,Snack,,9.00,epcot/kabuki-cafe
2026-09-04,Kabuki Cafe,EPCOT,Hot Sake,Alcoholic Beverages,Snack,,9.00,epcot/kabuki-cafe
2026-09-04,Katsura Grill,EPCOT,Shrimp Tempura Udon,Noodle,Lunch And Dinner,,13.99,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Beef Udon,Noodle,Lunch And Dinner,,15.99,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Curry Udon,Noodle,Lunch And Dinner,,13.99,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Tonkotsu (Pork) Ramen,Noodle,Lunch And Dinner,served with Pork and Vegetables,15.99,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Yasai (Vegetable) Udon,Noodle,Lunch And Dinner,,13.99,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Chicken Teriyaki,Teriyaki,Lunch And Dinner,served with White Rice and Broccoli,14.99,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Chicken and Beef Teriyaki,Teriyaki,Lunch And Dinner,served with White Rice and Broccoli,15.99,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Chicken Cutlet Curry,Japanese Curry,Lunch And Dinner,Curry Sauce with Chicken served with Steamed Rice and Mixed Vegetables,16.99,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Miso Soup,Side Orders and Recommendations,Lunch And Dinner,,4.00,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Edamame,Side Orders and Recommendations,Lunch And Dinner,served chilled,5.00,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Garden Salad,Side Orders and Recommendations,Lunch And Dinner,served with Ginger Dressing,6.00,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,White Rice,Side Orders and Recommendations,Lunch And Dinner,,3.00,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Chicken Teriyaki,Kids' Meal,Lunch And Dinner,"served with White Rice, Broccoli, Cookie and a choice of Juice, Milk, or Soda",8.50,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Assorted Fountain Beverages,Beverages,Lunch And Dinner,,4.99,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Japanese Mineral Water,Beverages,Lunch And Dinner,,4.25,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Smartwater,Beverages,Lunch And Dinner,,6.25,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Apple Juice,Beverages,Lunch And Dinner,,3.50,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Lowfat Milk,Beverages,Lunch And Dinner,,3.50,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Japanese Cocktails,Alcoholic Beverages,Lunch And Dinner,,14.00,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Plum Wine,Alcoholic Beverages,Lunch And Dinner,,11.00,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Kirin Draft Beer,Alcoholic Beverages,Lunch And Dinner,,14.00,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Sapporo Draft Beer,Alcoholic Beverages,Lunch And Dinner,,14.00,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Kirin Light Beer,Alcoholic Beverages,Lunch And Dinner,,12.00,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Sake,Alcoholic Beverages,Lunch And Dinner,(hot or cold),10.00,epcot/katsura-grill
2026-09-04,Katsura Grill,EPCOT,Nigori (Unfiltered) Sake,Alcoholic Beverages,Lunch And Dinner,,11.00,epcot/katsura-grill
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Skolebrød,Norwegian Treats,Snack,Sweet Roll filled with Custard and dipped in Coconut,5.49,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Norwegian Kringla,Norwegian Treats,Snack,"Pretzel-shaped Pastry with Sweet Fondant, Raisins, and Chocolate Topping",7.49,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Rice Cream,Norwegian Treats,Snack,Creamy Rice Pudding topped with Strawberry Sauce,4.29,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Lefse,Norwegian Treats,Snack,"Soft Flatbread rolled with Cinnamon, Sugar and Butter",3.99,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Triple Chocolate Chip Cookie,Norwegian Treats,Snack,,6.49,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Verden's Beste Kake,Norwegian Treats,Snack,Vanilla Cake with Custard and Almond-Meringue Topping,4.89,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Eplekake,Norwegian Treats,Snack,Apple Cake with Caramel Drizzle,4.99,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Cinnamon Roll with Orange Cream Cheese Icing,Norwegian Treats,Snack,,7.49,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Assorted Fountain Beverages,Beverages,Snack,,5.59,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Freshly Brewed Joffrey’s Coffee™,Beverages,Snack,,4.79,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Joffrey’s™ Cold Brew Coffee with Sweet Cream,Beverages,Snack,Large Joffrey’s™ Cold Brew Coffee with Sweet Cream 6.49,5.99,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Cold Crumb,Beverages,Snack,"Skøl Bread-inspired Cold Brew made with Coconut-flavored Joffrey’s™ Cold Brew Coffee, Vanilla Custard Cold Foam, and Coconut Fancy",6.29,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Kristoff Kaffe,Beverages,Snack,Frozen Coffee with Coffee-Chocolate Sauce garnished with Coffee-Chocolate Crunch,6.99,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Coconut Cream Cold Brew,Alcoholic Beverages,Snack,"Coconut-flavored Joffrey’s™ Cold Brew Coffee, Vanilla Custard Cold Foam, and Coconut with Don Q Coco Rum",14.50,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Nordic Draft Beer,Alcoholic Beverages,Snack,"Norsk Jordbærkrem Strawberry Cream Ale, Kornøl Farmhouse Ale, Juniper Pilsner",12.25,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Viking Coffee,Alcoholic Beverages,Snack,Baileys Original Irish Cream Liqueur and Kamora Coffee Liqueur,16.50,epcot/kringla-bakeri-og-kafe
2026-09-04,Kringla Bakeri Og Kafé,EPCOT,Frozen Viking Coffee,Alcoholic Beverages,Snack,Baileys Irish Cream Liqueur and Kamora Coffee Liqueur with Coffee-Chocolate Sauce and garnished with Coffee-Chocolate Crunch,17.50,epcot/kringla-bakeri-og-kafe
2026-09-04,L'Artisan des Glaces,EPCOT,Single Scoop,Ice Cream & Sorbet,Snack,choice of Ice Cream or Sorbet in a Waffle Cone or Cup,7.95,epcot/l-artisan-des-glaces
2026-09-04,L'Artisan des Glaces,EPCOT,Double Scoop,Ice Cream & Sorbet,Snack,choice of Ice Cream or Sorbet in a Waffle Cone or Cup,9.95,epcot/l-artisan-des-glaces
2026-09-04,L'Artisan des Glaces,EPCOT,Flavored Waffle Cones,Ice Cream & Sorbet,Snack,,2.00,epcot/l-artisan-des-glaces
2026-09-04,L'Artisan des Glaces,EPCOT,Macaron,Artisan's Specials,Snack,Chocolate or seasonal Macaron Ice Cream Sandwich,8.95,epcot/l-artisan-des-glaces
2026-09-04,L'Artisan des Glaces,EPCOT,Croque Glacé,Artisan's Specials,Snack,"1 scoop with choice of Sauce in a Homemade Brioche, pressed warm",10.95,epcot/l-artisan-des-glaces
2026-09-04,L'Artisan des Glaces,EPCOT,Café Glacé,Artisan's Specials,Snack,Ice Cappuccino with 1 scoop of Ice Cream and Whipped Cream (seasonal flavor Pumpkin),9.50,epcot/l-artisan-des-glaces
2026-09-04,L'Artisan des Glaces,EPCOT,Coupe du Dimanche,Artisan's Specials,Snack,"2 scoops in a Homemade Waffle Bowl, Whipped Cream and Sauce",10.95,epcot/l-artisan-des-glaces
2026-09-04,L'Artisan des Glaces,EPCOT,Ice Cream Martini,Artisan's Specials - Alcoholic,Snack,"2 Scoops, with a shot of Grand Marnier, Whipped Cream Vodka or Rum",14.95,epcot/l-artisan-des-glaces
2026-09-04,L'Artisan des Glaces,EPCOT,Evian,Beverage,Snack,,3.75,epcot/l-artisan-des-glaces
2026-09-04,Le Cellier Steakhouse,EPCOT,Canadian Cheddar Cheese Soup,Appetizers,Lunch; Dinner,Moosehead Pale Ale and Nueske’s Applewood-smoked Bacon,15.00,epcot/le-cellier-steakhouse
2026-09-04,Le Cellier Steakhouse,EPCOT,Artisanal Cheese Plate,Appetizers,Lunch; Dinner,"Craft Cheeses, Honeycomb, Jam, Toasted Sourdough",21.00,epcot/le-cellier-steakhouse
2026-09-04,Le Cellier Steakhouse,EPCOT,Shrimp Cocktail,Appetizers,Lunch; Dinner,"Lemon, Mignonette, Cocktail Sauce",23.00,epcot/le-cellier-steakhouse
2026-09-04,Le Cellier Steakhouse,EPCOT,Steakhouse Wedge Salad,Appetizers,Lunch; Dinner,"Tomatoes, Bacon Lardons, Ranch Dressing, Point Reyes Blue Cheese, Garden Herbs",16.00,epcot/le-cellier-steakhouse
2026-09-04,Le Cellier Steakhouse,EPCOT,Caesar Salad,Appetizers,Lunch; Dinner,"Romaine, Bibb, Frisee, Radish, Pine Nut Gremolata, Plant-based Caesar Dressing",16.00,epcot/le-cellier-steakhouse
