Pulled,Restaurant,Park,Item,Category,MealPeriods,Description,Price,Source
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Golden Road Belgian White Ale,Craft Beer on Tap,Bar – Lounge,16 oz. Draft Beer | Los Angeles (5% ABV),11.75,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Golden Road Belgian White Ale,Craft Beer on Tap,Bar – Lounge,20 oz. Draft Beer | Los Angeles (5.0% ABV),12.50,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,North Coast Red Seal Ale,Craft Beer on Tap,Bar – Lounge,"16 oz. Draft Beer | Fort Bragg (5.5% ABV, 42 IBU)",11.75,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,North Coast Red Seal Ale,Craft Beer on Tap,Bar – Lounge,"20 oz. Draft Beer | Fort Bragg (5.5% ABV, 42 IBU)",12.50,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Lost Coast Brewery Vanilla Latte Stout,Craft Beer on Tap,Bar – Lounge,16 oz. Draft Beer | Eureka (5.6% ABV),11.75,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Lost Coast Brewery Vanilla Latte Stout,Craft Beer on Tap,Bar – Lounge,20 oz. Draft Beer | Eureka (5.6% ABV),12.50,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Sierra Nevada Hazy Little Thing IPA,Craft Beer on Tap,Bar – Lounge,"16 oz. Draft Beer | Chico (6.7% ABV, 35 IBU)",11.75,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Sierra Nevada Hazy Little Thing IPA,Craft Beer on Tap,Bar – Lounge,"20 oz. Draft Beer | Chico (6.7% ABV, 35 IBU)",12.50,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Stone Delicious IPA,Craft Beer on Tap,Bar – Lounge,"16 oz. Draft Beer | San Diego (7.7% ABV, 75 IBU)",11.75,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Stone Delicious IPA,Craft Beer on Tap,Bar – Lounge,"20 oz. Draft Beer | San Diego (7.7% ABV, 75 IBU)",12.50,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Sierra Nevada Seasonal,Craft Beer on Tap,Bar – Lounge,16oz Draft Beer | Chico,11.75,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Sierra Nevada Seasonal,Craft Beer on Tap,Bar – Lounge,20 oz Draft Beer | Chico,12.50,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Create-Your-Own Beer Flight,Craft Beer on Tap,Bar – Lounge,Select 4 Beers | 5 oz. each,14.50,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Coronado Brewing Co. Superfruit Hard Cider,Craft Beer on Tap,Bar – Lounge,16 oz. Cider | San Diego (5.5% ABV),12.75,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Coronado Brewing Co. Superfruit Hard Cider,Craft Beer on Tap,Bar – Lounge,20 oz. Cider | San Diego (5.5% ABV),13.25,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Line 39 Cabernet Sauvignon,Wine on Tap,Bar – Lounge,"Rich fruit flavors of currant, blackberry and ripe plum with hints of black tea on the palate balanced with subtle, smooth tannins",13.00,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,St. Francis Chardonnay,Wine on Tap,Bar – Lounge,"Bright and crisp with aromas of pear, green apple and grilled pineapple, finishing with toasty notes and a smooth finish",13.00,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,Baseline Select Margarita,Cocktails on Tap,Bar – Lounge,"Lunazul Añejo Tequila, Cointreau Liqueur, Sweet-and-Sour, and Lime Juice",19.50,hollywood-studios/baseline-tap-house
2026-09-04,BaseLine Tap House,Disney's Hollywood Studios,California Sunset,Cocktails on Tap,Bar – Lounge,"Absolut Vodka, Southern Comfort, Orange Juice, Sweet-and-Sour with a float of Pomegranate Juice",17.50,hollywood-studios/baseline-tap-house
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Chicken Parmesan with Marinara Pasta,Entrées,Lunch And Dinner,Served with a slice of Garlic Bread,13.29,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Alfredo Basil Chicken Pasta,Entrées,Lunch And Dinner,Served with a slice of Garlic Bread,13.29,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Meatball Sub,Entrées,Lunch And Dinner,Hoagie Roll stuffed with Seasoned Meatballs and smothered in Marinara Sauce and Provolone served with choice of Side,13.19,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Pepperoni and Sausage Pizza,Entrées,Lunch And Dinner,Pepperoni and Sausage Pizza served with choice of Side,12.79,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Pepperoni Pizza,Entrées,Lunch And Dinner,Pepperoni Pizza served with choice of Side,12.29,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Cheese Pizza,Entrées,Lunch And Dinner,Cheese Pizza served with choice of Side,11.79,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Caesar Salad with Chicken,Entrées,Lunch And Dinner,"Heart of Romaine tossed with Croutons, Parmesan Cheese and tangy Caesar Dressing topped with Herb-marinated Chicken Breast",11.99,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Garlic Bread,Sides,Lunch And Dinner,Served with Marinara,7.49,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Pepperoni Pizza,Kid's Meals,Lunch And Dinner,Served with choice of two Sides and choice of Small Lowfat Milk or Small DASANI® Bottled Water,8.49,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Cheese Pizza,Kid's Meals,Lunch And Dinner,Served with choice of two Sides and choice of Small Lowfat Milk or Small DASANI® Bottled Water,7.99,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Cannoli,Desserts,Lunch And Dinner,,5.29,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Strawberry Lemonade Slushy,Beverages,Lunch And Dinner,featuring Minute Maid® Premium Lemonade,6.59,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Assorted Fountain Beverages - Large,Beverages,Lunch And Dinner,Assorted Coca-Cola® Offerings,5.59,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Assorted Fountain Beverages - Regular,Beverages,Lunch And Dinner,Assorted Coca-Cola® Offerings,4.79,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,smartwater®,Beverages,Lunch And Dinner,,6.25,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Simply® Orange,Beverages,Lunch And Dinner,,5.59,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Large Freshly Brewed Joffrey's Coffee™ Regular,Beverages,Lunch And Dinner,,5.19,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Large Freshly Brewed Joffrey's Coffee™ Decaf,Beverages,Lunch And Dinner,,5.19,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Large Hot Cocoa,Beverages,Lunch And Dinner,,5.19,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Large Twinings® Hot Tea,Beverages,Lunch And Dinner,,5.19,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Minute Maid® Apple Juice,Beverages,Lunch And Dinner,,4.59,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Chocolate Milk,Beverages,Lunch And Dinner,,4.79,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Whole Milk,Beverages,Lunch And Dinner,,3.99,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,DASANI® Bottled Water,Beverages,Lunch And Dinner,,4.25,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Freshly Brewed Joffrey's Coffee™ Regular,Beverages,Lunch And Dinner,,4.79,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Freshly Brewed Joffrey's Coffee™ Decaf,Beverages,Lunch And Dinner,,4.79,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Hot Cocoa,Beverages,Lunch And Dinner,,4.79,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Twinings® Hot Tea,Beverages,Lunch And Dinner,,4.79,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Small Lowfat Milk,Beverages,Lunch And Dinner,,2.59,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Small Chocolate Milk,Beverages,Lunch And Dinner,,2.59,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,Opici Family Selection Red Sangria,Beverages with Alcohol,Lunch And Dinner,,14.00,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,"Sierra Nevada Pale Ale - Chico, CA",Beverages with Alcohol,Lunch And Dinner,16-oz Can - Gold to amber in color with the flavor and aroma centered around the citrus and pine character of American hops,12.50,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,White Claw Black Cherry Hard Seltzer,Beverages with Alcohol,Lunch And Dinner,,11.00,hollywood-studios/catalina-eddies
2026-09-04,Catalina Eddie's,Disney's Hollywood Studios,"Bud Light Lager – St. Louis, MO",Beverages with Alcohol,Lunch And Dinner,"16-oz Bottle - Golden-colored with flavors that are dry, clean, crisp, and refreshing with subtle bitterness",9.75,hollywood-studios/catalina-eddies
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,The Mandalorian and Grogu Jetpack Sipper,Souvenir Specialties,Breakfast; Lunch; Dinner,Includes choice of Coca-Cola® Fountain Beverage at time of purchase. Available while supplies last.,34.79,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Gold Squadron Lager - Blue Point Brewing Co.,Beverages with Alcohol,Breakfast; Lunch; Dinner,16 oz draft - Golden Lager with Lavender and Plum flavors,15.75,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Surly Sarlacc,Beverages with Alcohol,Breakfast; Lunch; Dinner,"Ketel One Botanical Grapefruit and Rose Vodka, Minute Maid© Limeade, Raspberry, Spicy Mango Flavors",16.50,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Assorted Fountain Beverages - Large,Beverages,Breakfast; Lunch; Dinner,Assorted Coca-Cola® Offerings,5.59,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Assorted Fountain Beverages - Regular,Beverages,Breakfast; Lunch; Dinner,Assorted Coca-Cola® Offerings,4.79,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,DASANI® Bottled Water,Beverages,Breakfast; Lunch; Dinner,,5.00,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Small Chocolate Milk,Beverages,Breakfast; Lunch; Dinner,,2.59,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Minute Maid® Apple Juice,Beverages,Breakfast; Lunch; Dinner,,3.59,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Lowfat Milk,Beverages,Breakfast; Lunch; Dinner,,2.59,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Shaak Pot Roast with Kublag Mash,Entrées,Lunch; Dinner,Birria Pot Roast with Turmeric-Garlic Mash and Roasted Carrots,19.99,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Sweet Puffer Pig Ribs with Portion Bread,Entrées,Lunch; Dinner,Pork Ribs brushed with Tangy BBQ Sauce and served with Macaroni & Cheese and Sponge Cake,16.99,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Endorian Fried Chicken Tip Yip,Entrées,Lunch; Dinner,"Crispy Chicken served with House-made Macaroni, Roasted Vegetables garnished with Cauliflower Leaf Kimchi",16.29,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Pirjanad Hot Chicken Tip Yip,Entrées,Lunch; Dinner,"Crispy Chicken glazed in a Spicy Chipotle Sauce and served with White Rice and a Relish of Sweet Corn, Shishito Peppers, Jicama, Plantains, and Cilantro",16.29,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Endorian Chicken Tip-Yip Salad,Entrées,Lunch; Dinner,"Guava BBQ Chicken with Avocado-Jalapeño Dressing, Arugula, Radish, Romaine, Cucumber, Red Onion, Haricot Vert, Pineapple, and Rice Noodles",14.99,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Felucian Falafel and Hummus Garden Spread,Plant-Based,Lunch; Dinner,"Chickpea Falafel, Roasted Beet Hummus, and Beet-Tomato-Cucumber Relish topped with Garlic Toum Sauce and served with Grilled Pita",13.29,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Mashed Potatoes,Sides,Lunch; Dinner,,5.49,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,White Rice,Sides,Lunch; Dinner,,5.49,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Ithorian Pasta Rings,Kid's Disney Check Meal,Lunch; Dinner,Plant-based Meat Marinara Sauce and Pasta with a side of Roasted Vegetables served with choice of Small Lowfat Milk or Small DASANI® Water. Meets Disney Nutrition Guidelines for Complete Meals without substitutions,9.99,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Fried Chicken Tip Yip Youngling Meal,Kid's Meal,Lunch; Dinner,Crispy Chicken served with House-made Macaroni & Cheese and Roasted Vegetables served with choice of Small Lowfat Milk or Small DASANI® Water,10.99,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Black Spire Mousse,Desserts,Lunch; Dinner,"White Chocolate Jogan Fruit Mousse atop a Brownie Brittle served with Blue Milk Sauce, Pineapple Cream, and Hibiscus Sponge topped with a Chocolate Black Spire Coin",6.79,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Docking Bay 7 Food and Cargo,Disney's Hollywood Studios,Ronto Wrap,Ronto Roaster Specialty,Dinner,"Roasted Pork, Grilled Pork Sausage, Peppercorn Sauce, and Tangy Slaw wrapped in Pita Bread and served with Yuca Fries topped with Aïoli Sauce (Available after 3:00pm)",15.99,hollywood-studios/docking-bay-7-food-and-cargo
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Annual Passholder Tumbler,Annual Passholder Exclusive,Lunch And Dinner,Served with choice of Fountain Beverage. Not valid for refills.,14.79,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Key Lime Kermit Milk Shake,Annual Passholder Exclusive,Lunch And Dinner,"Vanilla Milk Shake, Key Lime Cake Crumbs, Key Lime Sauce, and Sprinkles",10.79,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Maritime Mudslide Shake,Featured Offerings,Lunch And Dinner,with your choice of Vanilla or Chocolate-flavored Milk Shake with Kahlúa Liqueur and Baileys Original Irish Cream Liqueur (Limited Seasonal Offering),17.50,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Bacon Macaroni & Cheese,Featured Offerings,Lunch And Dinner,"Macaroni & Cheese with White Cheddar, Bacon, and topped with Bread Crumbs",10.49,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Bacon Macaroni & Cheese Hot Dog,Entrées,Lunch And Dinner; Special Ticketed Event,"All-Beef Quarter-pound Hot Dog topped with savory Macaroni & Cheese and Crispy Applewood Bacon, drizzled with Mustard Aïoli on a Brioche Butter Bun served with House-made Chips",13.49,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,California BLTA Dog,Entrées,Lunch And Dinner; Special Ticketed Event,"All-Beef Quarter-pound Hot Dog topped with Lettuce, Tomato, Avocado, Crispy Applewood Bacon,House-made Black Pepper Mayonnaise, and drizzled with Mustard Aïoli on a Brioche Butter Bun served with House-made Chips",13.49,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Cheesy Garlic Pretzel Dog,Entrées,Lunch And Dinner; Special Ticketed Event,"All-Beef Quarter-Pound Hot Dog topped with a Beer Cheese Garlic Sauce, Crispy Onions, and Mustard Drizzle on a Pretzel Bun served with House-made Chips",13.49,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Pretzel Hot Dog,Entrées,Lunch And Dinner; Special Ticketed Event,"All-Beef Quarter-pound Hot Dog topped with Apple-braised Sauerkraut and Onions, drizzled with Mustard Aïoli on Pretzel Bread, and served with House-made Chips",13.49,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,All-Beef Quarter-pound Hot Dog,Entrées,Lunch And Dinner; Special Ticketed Event,All-Beef Quarter-pound Hot Dog on a Brioche Butter Bun served with House-made Chips,11.79,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Bacon Macaroni & Cheese,Entrées,Lunch And Dinner; Special Ticketed Event,"Macaroni & Cheese with White Cheddar, Bacon, and topped with Bread Crumbs",10.49,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,House-made Potato Chips,Sides,Lunch And Dinner; Special Ticketed Event,,4.99,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Cheese Sauce,Sides,Lunch And Dinner; Special Ticketed Event,,1.00,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Garlic Cheese Sauce,Sides,Lunch And Dinner; Special Ticketed Event,,1.00,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Dirt Cup Shake,Non-Alcoholic Specialty Beverages,Lunch And Dinner; Special Ticketed Event,"Chocolate Shake with Chocolate Sauce, Chocolate Cookie Crumbs, and Gummy Candy",10.29,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Seashore Lemonade,Non-Alcoholic Specialty Beverages,Lunch And Dinner; Special Ticketed Event,"DOLE® Pineapple Juice, Peach, and Minute Maid® Lemonade with Blue Curacao Syrup topped with Blueberry Fruit Juice-filled Pearls and Gummy Candy Fish",6.99,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Chocolate Shake,Non-Alcoholic Specialty Beverages,Lunch And Dinner; Special Ticketed Event,Limited Seasonal Offering,5.99,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Vanilla Shake,Non-Alcoholic Specialty Beverages,Lunch And Dinner; Special Ticketed Event,Limited Seasonal Offering,5.99,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Large Joffrey's™ Cold Brew Coffee with Sweet Cream,Beverages,Lunch And Dinner; Special Ticketed Event,,6.49,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Frozen Blue Raspberry Lemonade,Beverages,Lunch And Dinner; Special Ticketed Event,,6.29,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Minute Maid® Premium Frozen Lemonade,Beverages,Lunch And Dinner; Special Ticketed Event,,6.29,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Assorted Fountain Beverages,Beverages,Lunch And Dinner; Special Ticketed Event,Assorted Coca-Cola® Offerings,5.59,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Joffrey's™ Cold Brew Coffee with Sweet Cream,Beverages,Lunch And Dinner; Special Ticketed Event,,5.99,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Large Freshly Brewed Joffrey's Coffee™ Regular,Beverages,Lunch And Dinner; Special Ticketed Event,,5.19,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Large Hot Cocoa,Beverages,Lunch And Dinner; Special Ticketed Event,,5.19,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Large Twinings® Hot Tea,Beverages,Lunch And Dinner; Special Ticketed Event,,5.19,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,DASANI® Bottled Water,Beverages,Lunch And Dinner; Special Ticketed Event,20-oz Bottled Water,4.25,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Freshly Brewed Joffrey's Coffee™ Decaf,Hot Beverages,Lunch And Dinner; Special Ticketed Event,,4.29,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Freshly Brewed Joffrey's Coffee™ Regular,Hot Beverages,Lunch And Dinner; Special Ticketed Event,,4.29,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Hot Cocoa,Hot Beverages,Lunch And Dinner; Special Ticketed Event,,4.29,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Twinings® Hot Tea,Hot Beverages,Lunch And Dinner; Special Ticketed Event,,4.29,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Blue Sea Margarita,Beverages with Alcohol,Lunch And Dinner,"Patrón Silver Tequila, Bols Blue Curacao, and Sweet-and-Sour",19.50,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Vanilla Shake with Baileys Irish Cream and Kahlúa Liqueur,Beverages with Alcohol,Lunch And Dinner,Limited Seasonal Offering,17.50,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,Minute Maid® Premium Frozen Lemonade with Tito’s Handmade Vodka,Beverages with Alcohol,Lunch And Dinner,,19.50,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,"Cigar City Jai Alai IPA - Tampa, FL",Beer,Lunch And Dinner,16-oz Can - this bigger brother to the Pale Ale employs a significant amount of Hops with high bitterness and Citrus and Floral aroma,12.50,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,"Yuengling Traditional Lager - Pottsville, PA",Beer,Lunch And Dinner,"20-oz Draft -Traditional Lager with a rich amber color, medium-bodied flavor, and distinct character",10.50,hollywood-studios/dockside-diner
2026-09-04,Dockside Diner,Disney's Hollywood Studios,"Bud Light Lager – St. Louis, MO",Beer,Lunch And Dinner,"20-oz Draft - Golden colored with flavors that are dry, clean, crisp and refreshing with subtle bitterness",10.00,hollywood-studios/dockside-diner
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,The Mandalorian and Grogu Jetpack Sipper,Souvenir Specialties,Breakfast; Lunch And Dinner,Includes choice of Coca-Cola® Fountain Beverage at time of purchase. Available while supplies last.,34.79,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Bantha Sipper,Souvenir Specialties,Breakfast; Lunch And Dinner,Includes choice of Coca-Cola® Fountain Beverage at time of purchase. Available while supplies last.,21.79,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Orange Grove Cold Brew,Featured Offerings,Breakfast; Lunch And Dinner,Vanilla-flavored Joffrey's™ Cold Brew Coffee with Orange-Vanilla Cold Foam,6.29,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Waffle Platter,Entrées,Breakfast,"Mickey-shaped Waffles served with Syrup, Bacon, and Sausage",11.29,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Assorted Fountain Beverages - Large,Beverages,Breakfast; Lunch And Dinner,Assorted Coca-Cola® Offerings,5.59,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Assorted Fountain Beverages - Regular,Beverages,Breakfast; Lunch And Dinner,Assorted Coca-Cola® Offerings,4.79,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,smartwater®,Beverages,Breakfast; Lunch And Dinner,,6.25,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Simply® Orange,Beverages,Breakfast; Lunch And Dinner,,5.59,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Chocolate Milk,Beverages,Breakfast; Lunch And Dinner,,4.79,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Whole Milk,Beverages,Breakfast; Lunch And Dinner,,3.99,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,DASANI® Bottled Water,Beverages,Breakfast; Lunch And Dinner,,4.25,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Large Freshly Brewed Joffrey's Coffee™ Regular,Hot Beverages ,Breakfast; Lunch And Dinner,,5.19,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Large Freshly Brewed Joffrey's Coffee™ Decaf,Hot Beverages ,Breakfast; Lunch And Dinner,,5.19,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Large Hot Cocoa,Hot Beverages ,Breakfast; Lunch And Dinner,,5.19,hollywood-studios/fairfax-fare
2026-09-04,Fairfax Fare,Disney's Hollywood Studios,Large Twinings® Hot Tea,Hot Beverages ,Breakfast; Lunch And Dinner,,5.19,hollywood-studios/fairfax-fare
